Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
"USA,NE,2018,""9         "",Male,15,Right-Handed,8,8,152,2,Car,10,0.316,43,Soccer,53,91,70,91,48,91,8,""Same length"",30,40,""Ring finger"",February,Summer,No,No,Pizza/Pasta,Water,Science,7,5,4,""Yes - broadband connection"",""Text messaging"",57,63,15,0,20,20,20,15,20,20,15,5,0,10,""A lot"",""Graduate degree"",""Rap/Hip hop"",""Freeze time"",Happy,""Sports person"",""Arts, culture, sports"""
"USA,NE,2018,""11        "",Male,16,Right-Handed,176,31,182,2,Car,15,.34,29,""Football (American)"",572,583,706,834,321,321,31,""Same length"",,,,July,Spring,Yes,No,Meat,Tea,Other,7,9,5,""Yes - broadband connection"",""Myspace, Facebook, other social networking sites, or blog"",0,0,6,0,0,3,8,5,9,0,9,0,3,7,Some,""Some college"",""Rap/Hip hop"",Telepathy,Healthy,""Business person"",""International aid"""
"USA,NE,2018,""12        "",Male,17,Right-Handed,125,65,130,1,Car,1,.46,41,Soccer,900,500,1000,900,1000,1000,65,""Same length"",12,14,""Ring finger"",June,Fall,No,No,Pizza/Pasta,Water,Science,8,8,7,""Yes - other"",""In person"",100,150,10,2,8,5,9.5,.5,10,10,40,1,4,2,""Very little"",""Undergraduate degree"",Country,Telepathy,Happy,""Business person"",""Wildlife, animals"""
"USA,NE,2017,""10        "",Male,17,Right-Handed,179.5,26.67,182.8,1,Car,5,.343,40,Baseball/Softball,524,182,321,155,872,1000,26.32,""Right foot"",100,80,""Index finger"",July,Winter,No,No,Pizza/Pasta,Water,Languages,6,4,5,""Yes - other"",Other,23,32,6,0,1,32,8,0,4,24,12,0,23,4,Some,""Graduate degree"",""Rap/Hip hop"",Invisibility,Rich,Relative,""International aid"""
"USA,NE,2012,""11        "",Female,15,Right-Handed,157,25,155,1,Car,15,0.477,52,Soccer,100,100,100,125,150,150,25,""Same length"",80,83,""Ring finger"",July,Fall,Yes,No,Meat,Water,History,8,9,6,""Yes - broadband connection"",""Text messaging"",15,15,7,1,7,5,9,0,10,1,10,1,0,3,Some,""Some college"",""Rock and roll"",,,""Doctor or nurse"",""Education/Youth development"""
"USA,NE,2019,""12        "",Male,17,Right-Handed,187,26,182.7,1,Car,7,.293,70,Baseball/Softball,900,800,700,400,500,1000,26,""Same length"",83,74,""Index finger"",September,Summer,No,No,Pizza/Pasta,Water,History,7,9,3,""Yes - broadband connection"",""Cell phone"",30,25,15,1,20,30,10,15,30,5,1,1,0,5,Some,""Graduate degree"",""Rap/Hip hop"",Fly,Happy,Relative,Health"
"USA,NE,2012,""11        "",Male,18,Right-Handed,72,30,72,1,Car,10,.417,34,""Football (American)"",1000,250,345,500,100,50,29,""Right foot"",70,72,""Ring finger"",April,Summer,No,No,Pizza/Pasta,Other,Science,7,10,6,""Yes - broadband connection"",""In person"",100,101,30,15,2,2,5,4,30,70,35,15,0,1,None,""Graduate degree"",""Rap/Hip hop"",""Freeze time"",Happy,Relative,""Wildlife, animals"""
"USA,NE,2013,""9         "",Male,15,Right-Handed,147,22,135,1,Car,15,0.349,39,""Martial Arts"",950,900,850,850,800,820,23,""Left foot"",70,65,""Index finger"",November,Summer,Yes,No,Desserts,""Soft drink (caffeinated)"",Science,8,10,3,""Yes - broadband connection"",""In person"",2,1,12,1,5,18,9,15,0,1,15,9,0,2,""Very little"",""Undergraduate degree"",Other,Invisibility,Happy,Relative,""Wildlife, animals"""
"USA,NE,2017,""12        "",Female,17,Right-Handed,172,25,173,1,Car,15,0.666,44,Baseball/Softball,200,200,300,300,600,800,26,""Left foot"",76,76,""Same length"",April,Spring,Yes,No,""Rice/Noodle dishes"",Water,""Mathematics and statistics"",8,10,4,""Yes - broadband connection"",""In person"",12,14,20,0,5,16,14,0,7,2,2,7,0,2,Some,""Graduate degree"",Country,""Freeze time"",Happy,""Business person"",""Education/Youth development"""
"USA,NE,2018,""12        "",Female,17,Right-Handed,152.4,23,152,1,Car,11,0.569,45,Swimming,800,800,700,600,300,700,23,""Same length"",8.1,7.1,""Index finger"",May,Summer,No,No,Pizza/Pasta,Water,Music,6,8,4,""Yes - other"",""In person"",50,50,12,1,7,12,3,0,12,11,21,1,0,6,Some,""Graduate degree"",Pop,Telepathy,Happy,Teacher,Health"
"USA,NE,2018,""11        "",Male,17,Ambidextrous,181,11.5,179,1,Car,10,.566,71,""Martial Arts"",900,500,600,800,1000,1000,11.5,""Same length"",90,85,""Index finger"",May,Summer,Yes,No,Pizza/Pasta,Other,History,6,10,5,""Yes - broadband connection"",""In person"",69,70,15,1,6,6,8,10,6,6,6,5,6,4,Some,""Graduate degree"",""Rap/Hip hop"",Fly,Happy,""Musician or singer"",Environment"
"USA,NE,2018,""9         "",Female,14,Right-Handed,161.5,22,162.5,2,Bus,30,0.318,32,Dancing,900,500,550,800,20,100,22,""Same length"",6.8,6.8,""Same length"",September,Summer,No,No,Meat,Water,Science,6,9,4,""Yes - broadband connection"",""Myspace, Facebook, other social networking sites, or blog"",2,4,15,0,4,1,8,0,4,1,2,5,0,3,""A lot"",""Graduate degree"",Pop,Telepathy,Happy,Friend,Health"
"USA,NE,2013,""9         "",Male,16,Right-Handed,177,29,173,1,Car,10,0.391,40,Basketball,1000,999,1000,800,50,200,27,""Right foot"",80,80,""Same length"",September,Summer,No,No,Meat,""Soft drink (caffeinated)"",""Physical education"",8,12,6,""Yes - broadband connection"",""Text messaging"",4000,3800,20,3,40,30,80,20,30,95,24,23,0,6,""A lot"",""Some college"",Country,""Super strength"",Happy,""Coach or club leader"",Health"
"USA,NE,2023,""12        "",Female,17,Right-Handed,175.2,26,176,2,Car,7,.465,62,Tennis,400,400,500,400,700,500,25.5,""Right foot"",87.5,90,""Ring finger"",November,Fall,Yes,,Desserts,Water,History,8,8.5,5,""Yes - other"",""In person"",20,40,24,15,15,24,15,0,20,10,5,10,10,3,Some,""Graduate degree"",Pop,""Freeze time"",Healthy,Relative,""International aid"""
"USA,NE,2018,""12        "",Female,17,Right-Handed,,,,2,Car,3,0.646,41,Tennis,487,636,439,545,246,144,25,""Left foot"",32,30,""Index finger"",March,Fall,No,No,Poultry,""Soft drink (caffeinated)"",""Mathematics and statistics"",6,5,6,""Yes - broadband connection"",""Text messaging"",200,150,15,8,20,5,8,0,75,75,40,5,8,2,""A lot"",""Graduate degree"",Pop,Telepathy,Happy,Friend,""Wildlife, animals"""
"USA,NE,2012,""9         "",Male,15,Ambidextrous,176,27.5,176,1,Car,15,0.25,60,Basketball,700,750,500,700,999,999,27.5,""Same length"",88,92,""Ring finger"",July,Summer,Yes,No,""Rice/Noodle dishes"",Juice,""Mathematics and statistics"",8,13,6,""Yes - broadband connection"",""Text messaging"",0,2,3,1,6,4,8,10,8,1,15,7,0,4,Some,""Some college"",""Punk rock"",""Freeze time"",Healthy,Relative,Environment"
"USA,NE,2017,""12        "",Male,17,Right-Handed,165,28,186,1,Car,4,.331,38,Baseball/Softball,500,500,900,500,500,500,27,""Right foot"",10,10,""Same length"",February,Summer,No,No,Meat,Juice,""Mathematics and statistics"",8,11,6,""Yes - other"",""Text messaging"",120,100,50,1,1,40,20,3,2,4,10,5,0,1,Some,""Graduate degree"",""Rap/Hip hop"",Telepathy,Happy,Relative,""Arts, culture, sports"""
"USA,NE,2018,""9         "",Male,14,Right-Handed,162,25,170,2,Car,5,.32,40,Soccer,650,500,600,700,500,1000,25,,73,80,""Ring finger"",August,Spring,No,No,Meat,Water,History,8,9,5,""Yes - dial-up connection"",""Text messaging"",5,10,4,1,3,5,1,6,3,1,1,0,0,1,Some,""Graduate degree"",""Rap/Hip hop"",""Freeze time"",Happy,""Musician or singer"",Health"
"USA,NE,2013,""9         "",Female,14,Right-Handed,153,21,162,1,Car,10,.354,48,Athletics,3,75,65,45,1000,1000,23,""Left foot"",80,60.5,""Ring finger"",September,Fall,No,No,Pizza/Pasta,""Sports drink"",""Physical education"",8,6,4,""Yes - other"",""Text messaging"",106,94,120,43,230,150,100,0,190,130,145,115,0,0,""A lot"",""Graduate degree"",Pop,Invisibility,Famous,Relative,Health"
"USA,NE,2012,""12        "",Male,17,Right-Handed,187,27,188,2,Car,9,.312,62,Swimming,1000,1000,1000,1000,800,800,27,""Same length"",90,100,""Ring finger"",February,Fall,Yes,No,Pizza/Pasta,Water,""Physical education"",7,10,7,""Yes - other"",""Cell phone"",10,14,15,0,7,4,11,2,4,1,8,1,10,1,""Very little"",""Graduate degree"",Gospel,Fly,Happy,Relative,""Arts, culture, sports"""
"USA,NE,2019,""12        "",Female,16,Right-Handed,63,23.8,153,2,Car,7,0.664,39,Dancing,675,349,2,500,1000,1000,23.8,""Same length"",73,73,""Same length"",February,Summer,No,No,Fruit,Water,""Mathematics and statistics"",6,13,1,""Yes - other"",""In person"",8,29,4,0,16,0,8,0,5,2,16,0,9,0,""A lot"",""Graduate degree"",""Rap/Hip hop"",Fly,Happy,""Business person"",""International aid"""
"USA,NE,2013,""9         "",Female,16,Left-Handed,159,23,158,1,Car,15,.413,65,Other,500,500,500,500,1000,1000,24,""Left foot"",75,67,""Index finger"",October,Fall,No,No,Meat,""Soft drink (caffeinated)"",English,7,9,4,""Yes - broadband connection"",""Text messaging"",30,40,7,1,10,10,1,1,20,15,7,15,1,2,""A lot"",""Graduate degree"",""Punk rock"",Invisibility,Rich,Actor,""Arts, culture, sports"""
"USA,NE,2018,""9         "",Male,15,Right-Handed,175.2,25,180,1,Car,20,.302,41,Running/Jogging,250,750,750,800,600,1000,25,""Same length"",3,3.2,""Ring finger"",March,Fall,Yes,No,""No favorite"",Water,""Mathematics and statistics"",9,7,7,""Yes - broadband connection"",""Cell phone"",60,68,50,5,8,15,10,10,25,4,15,5,0,4,Some,""Some college"",""Rap/Hip hop"",""Freeze time"",Happy,Relative,Health"
"USA,NE,2018,""12        "",Male,18,Right-Handed,85,27,176,1,Car,7,.419,42,Other,400,100,500,500,700,900,27,""Same length"",10,9,""Ring finger"",November,Fall,No,No,""Rice/Noodle dishes"",Milk,Art,7,9,6,""Yes - other"",""Text messaging"",200,200,30,0,3,5,30,7,50,40,20,10,32,2,""A lot"",""Graduate degree"",""Rock and roll"",""Freeze time"",Rich,Actor,Other"
"USA,NE,2016,""12        "",Female,,Right-Handed,,,,,Car,,,,Basketball,,,,,,,,""Same length"",,,""Ring finger"",February,Winter,No,No,Pizza/Pasta,Water,Languages,,,,""Yes - broadband connection"",""Text messaging"",,,,,,,,,,,,,,,""A lot"",""Graduate degree"",Pop,Telepathy,Healthy,Teacher,""Education/Youth development"""
"USA,NE,2014,""9         "",Male,15,Ambidextrous,,,100,1,Car,10,3.855,44,""Football (American)"",300,500,1000,1000,500,600,27,""Same length"",17,116,""Ring finger"",November,Winter,No,No,Meat,""Soft drink (caffeinated)"",Science,11,8,""3 "",""Yes - broadband connection"",""Text messaging"",20,20,5,1,3,1,1,3,0,4,2,4,0,2,""Very little"",""Graduate degree"",""Rock and roll"",""Freeze time"",Happy,Friend,""Wildlife, animals"""
"USA,NE,2019,""12        "",Female,17,Right-Handed,161,23.5,165,1,Car,5,.831,60,Dancing,850,100,150,700,300,800,22,""Right foot"",70,70,""Same length"",August,Summer,No,No,Meat,Water,English,6,11,7,""Yes - other"",""Text messaging"",20,40,30,20,25,35,35,30,40,30,15,5,30,15,""A lot"",Other,Country,Telepathy,Happy,Relative,Health"
"USA,NE,2017,""12        "",Male,17,Right-Handed,157,26,181,1,Car,7,.467,38,Skateboarding/Rollerblading,900,700,300,1000,200,100,26,""Same length"",95,95,""Ring finger"",September,Spring,Yes,No,Meat,Juice,""Computers and technology"",7,10,5,""Yes - broadband connection"",""In person"",150,130,60,2,4,5,15,2,7,5,7,7,10,3,""A lot"",""Graduate degree"",""Rap/Hip hop"",Invisibility,Rich,Friend,""International aid"""
"USA,NE,2012,""9         "",Female,15,Right-Handed,155,22,137,1,Car,7,.45,36,Baseball/Softball,497,604,439,534,433,422,27,""Left foot"",61,60,""Index finger"",May,Fall,Yes,No,Pizza/Pasta,""Sports drink"",Science,7,9,6,""Yes - broadband connection"",""Text messaging"",175,175,10,1,6,2,7,2,1,12,2,1,5,1,""A lot"",""Some college"",""Rap/Hip hop"",Invisibility,Happy,""Musician or singer"",""International aid"""
"USA,NE,2014,""9         "",Female,14,Right-Handed,157.4,20,49,1,Car,20,.618,51,Other,610,914,535,519,112,882,20,""Right foot"",16,14,""Index finger"",December,Spring,Yes,No,""No favorite"",""Sports drink"",""Mathematics and statistics"",7,8,4,""Yes - other"",""Myspace, Facebook, other social networking sites, or blog"",30,40,40,10,6,10,20,0,60,60,40,5,0,2,""A lot"",""Graduate degree"",Pop,Fly,Rich,,""International aid"""
"USA,NE,2013,""9         "",Male,14,Right-Handed,163,27,182,2,Car,16,.414,45,Basketball,1,500,200,10,600,600,29,""Left foot"",100.2,100,,March,Spring,Yes,No,Meat,Water,""Physical education"",7,11,4,""Yes - dial-up connection"",""Cell phone"",200,200,30,10,9,10,30,0,0,11,2,10,0,0,Some,""Graduate degree"",""Rap/Hip hop"",Invisibility,Famous,""Sports person"",""Education/Youth development"""
"USA,NE,2012,""6         "",Male,12,Right-Handed,147,23,150,1,Walk,2,.531,,Basketball,,,,,,,23,""Same length"",,,,September,Summer,Yes,,""No favorite"",Milk,History,10,,3,,,20,21,8,0,1,1,5,0,0,1,0,.5,.5,1,""Very little"",""Graduate degree"",""Rap/Hip hop"",""Super strength"",Rich,""Coach or club leader"",Other"
"USA,NE,2014,""10        "",Female,15,Right-Handed,165,27,168,3,Car,15,0.,32,Swimming,481,738,604,834,1000,1000,27,""Same length"",75,85,""Index finger"",March,Fall,No,No,Desserts,Milk,Art,6,12,5,""Yes - other"",""Myspace, Facebook, other social networking sites, or blog"",0,0,3,2,4,1,2,3,6,2,8,0,1,2,""A lot"",Other,Other,""Freeze time"",Healthy,Other,""International aid"""
"USA,NE,2012,""6         "",Female,11,Right-Handed,132,19,130,1,Bus,40,0.379,56,Basketball,999,998,800,899,0,2,20,""Left foot"",65,60,""Index finger"",April,Summer,No,No,Desserts,Water,""Mathematics and statistics"",8,9,5,""Yes - other"",Telephone,0,0,10,1,2,100,18,1,30,0,1,7,0,1,Some,""Graduate degree"",Country,Telepathy,Happy,Relative,Health"
"USA,NE,2018,""11        "",Male,17,Right-Handed,82,31,190,1,Car,5,.43,41,""Football (American)"",,,,,,,81,""Right foot"",89,89,""Same length"",June,Fall,No,No,Seafood,Water,,7,4,2,""Yes - broadband connection"",Other,147,133,20,4,5,6,15,8,10,26,80,12,12,3,Some,""High school"",""Rap/Hip hop"",""Super strength"",Healthy,""Sports person"",""Education/Youth development"""
"USA,NE,2012,""9         "",Female,14,Right-Handed,163,23,167,2,,8,0.653,42,Baseball/Softball,750,600,550,1000,150,95,23,""Same length"",60,63,""Ring finger"",June,Spring,Yes,No,Meat,""Sports drink"",""Physical education"",10,6,5,""Yes - broadband connection"",""Text messaging"",35,30,25,2,4,6,8,2,4,9,7,8,1,3,Some,""Undergraduate degree"",Country,Invisibility,Happy,""Doctor or nurse"",Health"
"USA,NE,2013,""12        "",Male,16,Right-Handed,180,26,186,2,Car,2,.355,41,None,251,251,754,754,1000,1000,26,""Same length"",90,90,""Same length"",September,Fall,No,No,Pizza/Pasta,""Soft drink (caffeinated)"",Science,9,7,7,""Yes - broadband connection"",""Internet chat or instant messaging"",0,0,6,0,5,2,0,24,2,1,15,0,25,2,""Very little"",""Graduate degree"",""Heavy metal"",Invisibility,Rich,""Musician or singer"",""Wildlife, animals"""
"USA,NE,2012,""11        "",Male,17,Right-Handed,175.2,27.94,175.2,1,Car,12,.426,39,Baseball/Softball,584,500,11,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,NE,2014,""9         "",Male,18,Right-Handed,12.7,30.48,32,2,Car,15,0.37,37,Basketball,1000,503,433,588,1000,1000,5.588,""Same length"",35,30,""Index finger"",October,Summer,No,No,Meat,Milk,""Physical education"",8,9,12,""Yes - broadband connection"",""Text messaging"",1000,920,8,0,1,9,0,0,3,2,2,3,0,2,""Very little"",""Some college"",Techno/Electronic,Fly,Rich,Relative,Health"
"USA,NE,2023,""12        "",Female,17,Right-Handed,168,,,2,Car,25,0.21,28,Soccer,800,700,700,500,100,100,,""Same length"",,,""Index finger"",April,Fall,Yes,No,Fruit,Water,History,7,9,4,""Yes - broadband connection"",""Text messaging"",5,6,2,1,15,4,15,0,0,1,20,3,15,2,""Very little"",""Graduate degree"",Pop,Fly,Happy,""Coach or club leader"",""International aid"""
"USA,NE,2013,""9         "",Male,15,Right-Handed,175,25.5,172,1,Car,10,0.357,50,Baseball/Softball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"USA,NE,2012,""12        "",Male,17,Left-Handed,179,26,174,1,Car,10,.273,35,Soccer,400,600,599,598,1000,999,26,""Same length"",90,80,""Index finger"",March,Spring,No,No,Pizza/Pasta,Water,""Mathematics and statistics"",7.5,6.5,5,,""Cell phone"",400,400,150,12,1,40,30,10,10,100,70,5,0,0,""Very little"",""Graduate degree"",Country,Invisibility,Rich,Relative,""Wildlife, animals"""
"USA,NE,2017,""10        "",Male,15,Right-Handed,187,30,188,1,Car,10,0.33,43,Swimming,750,750,750,750,500,500,30,""Same length"",8.2,8.2,""Same length"",July,Fall,No,No,""Rice/Noodle dishes"",Water,Science,6,9,3,""Yes - broadband connection"",""Internet chat or instant messaging"",0,0,7,0,4,0,15,0,1,0,15,0,0,3,None,""Graduate degree"",""Rock and roll"",""Freeze time"",Happy,""Coach or club leader"",""Wildlife, animals"""
"USA,NE,2017,""10        "",Male,16,Ambidextrous,186,10.5,186,2,Car,25,0.34,3,Basketball,711,695,936,1000,0,0,10.5,""Same length"",75,12.5,""Same length"",December,Summer,No,No,Fruit,""Energy drink"",Art,8,9,2,""Yes - broadband connection"",""Myspace, Facebook, other social networking sites, or blog"",999,999,3,1,2,1,6,1,1,1,1,3,0,1,Some,""Graduate degree"",Pop,Fly,Famous,Actor,""International aid"""
"USA,NE,2016,""12        "",Female,,Right-Handed,,,,,Car,,,,Other,,,,,,,,""Same length"",,,""Ring finger"",October,Fall,Yes,No,""No favorite"",Coffee,History,,,,""Yes - broadband connection"",""Text messaging"",,,,,,,,,,,,,,,""A lot"",""Graduate degree"",Country,Invisibility,Happy,Relative,""International aid"""
"USA,NE,2016,""4         "",Male,30,Right-Handed,195.5,27,186,1,Car,4,0.367,90,Running/Jogging,700,700,800,800,700,700,27,""Same length"",100,90,""Index finger"",October,Spring,Yes,No,,Water,""Computers and technology"",6.5,6,3,""Yes - broadband connection"",""Internet chat or instant messaging"",16,14,1,1,1,21,3,3,2,3,15,14,40,21,,""Graduate degree"",Jazz,Fly,Healthy,Teacher,""Education/Youth development"""
"USA,NE,2019,""12        "",Female,17,Right-Handed,165.1,24,163.5,2,Car,8,.702,48,Running/Jogging,1,5,2,3,6,4,24,""Same length"",72,71,""Index finger"",May,Spring,No,No,Salads,Water,""Computers and technology"",7,9,5,""Yes - broadband connection"",""In person"",87,84,5,0,20,5,11,0,10,2,10,0,0,3,""A lot"",""Undergraduate degree"",Other,Fly,Happy,Friend,Environment"
"USA,NE,2013,""9         "",Male,14,Left-Handed,183,27,183,1,Car,7,.36,63,Basketball,50,200,25,10,1000,1000,27,""Same length"",84,85,""Ring finger"",December,Summer,Yes,,Meat,Water,History,9,12,5,""Yes - broadband connection"",""In person"",100,150,15,1,7,10,7,5,50,45,50,20,3,5,Some,""Graduate degree"",Country,Invisibility,Happy,""Sports person"",""International aid"""
"USA,NE,2014,""9         "",Male,15,Right-Handed,168,26,173,1,Car,18,0.393,41,""Football (American)"",878,985,652,985,005,102,26,""Same length"",86,86,""Same length"",September,Fall,No,No,""No favorite"",Water,""Physical education"",8,8,5,""No internet connection"",""In person"",0,00,8,1,5,6,8,14,0,0,2,14,3,0,""A lot"",""Graduate degree"",Pop,Fly,Happy,""Religious figure"",Other"
"USA,NE,2013,""11        "",Male,15,Ambidextrous,172,26,175,1,Car,15,.434,47,Other,800,800,750,750,100,300,27,""Same length"",140,19,""Ring finger"",December,Fall,Yes,No,Pizza/Pasta,""Sports drink"",History,6,4,5,""Yes - broadband connection"",""Cell phone"",150,220,50,4,8,4,12,0,3,3,5,9,0,6,""A lot"",""High school"",""Rap/Hip hop"",""Freeze time"",Happy,""Musician or singer"",Environment"
"USA,NE,2016,""12        "",Male,17,Right-Handed,,,,,Car,9,,,""Football (American)"",75,75,75,75,50,50,,""Same length"",,,""Ring finger"",April,Fall,No,No,Meat,""Sports drink"",""Mathematics and statistics"",,,,""Yes - broadband connection"",""Text messaging"",,,,,,,,,,,,,,,""A lot"",""Graduate degree"",Country,Invisibility,Happy,""Business person"",""Education/Youth development"""
"USA,NE,2017,""12        "",Female,17,Right-Handed,154,27,24,1,Car,10,,,None,900,900,1000,1000,700,800,27,""Same length"",93,100,""Ring finger"",May,Spring,No,No,Pizza/Pasta,Water,Other,5,10,3,""Yes - broadband connection"",""Text messaging"",50,35,0,0,0,6,6,10,7,2,10,8,15,5,None,""Graduate degree"",""Rock and roll"",Invisibility,Happy,Friend,""Wildlife, animals"""
"USA,NE,2019,""12        "",Female,17,Right-Handed,168,23,165,1,Car,10,.86,65,Other,1000,500,200,800,100,300,23,""Same length"",70,70,""Ring finger"",May,Summer,No,No,Fruit,Water,""Mathematics and statistics"",6,9,5,""Yes - other"",""Text messaging"",10,,,,,,,,,,,,,,,,,,,,"
"USA,NE,2012,""6         "",Female,12,Right-Handed,162,26,166,1,Car,15,404,52,Basketball,700,600,999,998,900,999,26,""Same length"",90,95,""Ring finger"",November,Summer,Yes,No,Pizza/Pasta,""Soft drink (caffeinated)"",""Mathematics and statistics"",8,11,4,""Yes - other"",""Text messaging"",20,20,100,50,60,168,100,15,30,100,100,120,40,60,Some,""Graduate degree"",""Rap/Hip hop"",Fly,Happy,""Sports person"",""Education/Youth development"""
